Order ID,First Name,Last Name,Gender,City,Order Date,Order Time,Order Type,Category,Subcategory,Price,Quantity,Total Price,Customer Review,Weather,Payment Method
186,Mason,Moore,Male,Barrow-in-Furness,2021-03-24,16:17,Eat-in,Nigiri,Scallop,2.12,4,8.48,Excellent,Sunny,Debit Card
187,Alexander,Williams,Female,Rochdale,2022-08-28,15:23,Eat-in,Nigiri,Sea Urchin,4.7,1,4.7,Excellent,Sunny,Cash
188,Emma,Davis,Female,Bolton,2022-03-06,17:54,Eat-in,Ramen,Chicken Ramen,8.52,3,25.56,Excellent,Rainy,Credit Card
189,Ava,Martin,Female,Rochdale,2023-01-06,13:33,Takeaway,Temaki,Spicy Tuna,4.86,3,14.58,Good,Sunny,Cash
190,Elijah,Smith,Female,Barrow-in-Furness,2023-05-24,15:29,Eat-in,Temaki,Tuna Avocado,6.1,5,30.5,Good,Sunny,Cash
191,Benjamin,Smith,Female,Bolton,2023-12-29,11:21,Eat-in,Ramen,Shio Ramen,10.43,3,31.29,Excellent,Sunny,Credit Card
192,Lucas,Johnson,Male,Blackpool,2023-02-02,17:57,Takeaway,Temaki,Vegetable,4.49,1,4.49,Excellent,Sunny,Debit Card
193,James,Williams,Female,Lancaster,2022-03-08,13:54,Eat-in,Temaki,Vegetable,5.94,3,17.82,Excellent,Sunny,Mobile Payment
194,Sophia,Martin,Female,Preston,2021-08-11,14:34,Eat-in,Sashimi,Yellowtail Sashimi,4.85,1,4.85,Excellent,Rainy,Credit Card
195,Henry,Johnson,Female,Bolton,2021-12-08,18:25,Eat-in,Ramen,Tonkotsu Ramen,10.92,2,21.84,Excellent,Sunny,Credit Card
196,Ethan,Davis,Female,Preston,2023-03-04,11:53,Takeaway,Sashimi,Tuna Sashimi,6.29,3,18.87,Good,Rainy,Cash
197,Alexander,Martinez,Male,Preston,2020-02-07,17:28,Takeaway,Nigiri,Sea Urchin,5.32,3,15.96,Excellent,Rainy,Cash
198,Alexander,Anderson,Male,Bury,2022-07-22,14:22,Eat-in,Sashimi,Salmon Sashimi,4.78,2,9.56,Excellent,Windy,Credit Card
199,Evelyn,Taylor,Female,Rochdale,2022-02-09,14:26,Eat-in,Street food,Karaage,4.98,5,24.9,Good,Rainy,Debit Card
200,Oliver,Taylor,Female,Oldham,2022-10-17,14:17,Eat-in,Maki,California Roll,2.62,3,7.86,Excellent,Rainy,Credit Card
201,Alexander,Davis,Male,Preston,2021-04-09,14:50,Takeaway,Nigiri,Scallop,5.79,5,28.95,Good,Windy,Credit Card
202,Mia,Garcia,Female,Bolton,2023-12-12,17:01,Eat-in,Maki,Philadelphia Roll,4.75,5,23.75,Poor,Rainy,Debit Card
203,Lucas,Jackson,Female,Oldham,2020-01-08,15:01,Eat-in,Nigiri,Eel,4.46,2,8.92,Excellent,Sunny,Debit Card
204,Jack,Johnson,Female,Salford,2023-03-25,12:33,Takeaway,Nigiri,Eel,5.77,4,23.08,Excellent,Sunny,Credit Card
205,Mia,Anderson,Male,Oldham,2023-03-23,18:44,Takeaway,Street food,Yakitori,2.28,5,11.4,Good,Sunny,Debit Card
206,Evelyn,Jones,Female,Lancaster,2024-10-13,16:49,Takeaway,Nigiri,Salmon,3.27,5,16.35,Excellent,Sunny,Mobile Payment
207,Sophia,Lopez,Female,Burnley,2022-06-06,15:05,Takeaway,Ramen,Seafood Ramen,11.32,4,45.28,Excellent,Sunny,Debit Card
208,Oliver,Martinez,Male,Lancaster,2020-08-24,14:10,Takeaway,Temaki,Spicy Salmon,4.4,4,17.6,Excellent,Sunny,Debit Card
209,Amelia,Garcia,Female,Lancaster,2022-06-09,18:04,Eat-in,Temaki,California Roll,3.3,1,3.3,Excellent,Rainy,Debit Card
210,Emma,Anderson,Male,Blackpool,2023-07-06,11:21,Eat-in,Sashimi,Yellowtail Sashimi,5.22,5,26.1,Excellent,Sunny,Credit Card
211,Olivia,Wilson,Female,Oldham,2021-06-01,14:18,Takeaway,Ramen,Seafood Ramen,7.2,1,7.2,Excellent,Windy,Mobile Payment
212,Lucas,Brown,Female,Bury,2022-11-09,12:34,Eat-in,Maki,Tempura Roll,3.98,4,15.92,Excellent,Sunny,Credit Card
213,Harper,Martin,Female,Manchester,2020-11-12,16:26,Takeaway,Street food,Karaage,1.71,4,6.84,Good,Sunny,Credit Card
214,Lucas,Martin,Male,Oldham,2022-07-29,16:02,Eat-in,Street food,Onigiri,3.87,5,19.35,Excellent,Rainy,Credit Card
215,Mia,Miller,Male,Blackpool,2020-02-22,14:52,Eat-in,Street food,Karaage,4.69,1,4.69,Excellent,Sunny,Credit Card
216,Harper,Moore,Female,Lancaster,2023-10-19,14:26,Eat-in,Sashimi,Tuna Sashimi,5.35,1,5.35,Poor,Sunny,Cash
217,Evelyn,Jackson,Male,Bury,2022-11-16,15:30,Eat-in,Maki,Uramaki,4.97,4,19.88,Excellent,Rainy,Credit Card
218,Amelia,Johnson,Female,Barrow-in-Furness,2024-01-11,16:19,Eat-in,Temaki,Spicy Salmon,5.74,2,11.48,Excellent,Rainy,Credit Card
219,Jack,Martinez,Female,Salford,2023-04-15,13:52,Eat-in,Temaki,Vegetable,6.47,1,6.47,Excellent,Sunny,Credit Card
220,Mason,Wilson,Female,Rochdale,2024-01-06,13:53,Eat-in,Nigiri,Salmon,3.83,3,11.49,Good,Sunny,Debit Card
221,Mason,Wilson,Female,Preston,2023-04-12,14:28,Eat-in,Temaki,Crab Stick,4.4,2,8.8,Good,Sunny,Debit Card
222,Ava,Hernandez,Female,Lancaster,2021-10-25,18:54,Eat-in,Sashimi,Scallop Sashimi,4.08,4,16.32,Excellent,Rainy,Mobile Payment
223,Emma,Taylor,Male,Manchester,2021-01-08,13:51,Takeaway,Ramen,Vegetable Ramen,9.86,4,39.44,Good,Rainy,Credit Card
224,Charlotte,Thomas,Female,Rochdale,2023-07-19,12:32,Takeaway,Maki,California Roll,4.88,3,14.64,Excellent,Sunny,Cash
225,Harper,Lopez,Male,Barrow-in-Furness,2023-11-10,13:33,Takeaway,Nigiri,Mackerel,5.21,5,26.05,Excellent,Sunny,Cash
226,Emma,Taylor,Male,Barrow-in-Furness,2024-07-13,15:37,Eat-in,Street food,Onigiri,2.7,2,5.4,Good,Windy,Credit Card
227,Oliver,Moore,Female,Blackpool,2023-09-06,13:30,Eat-in,Maki,Spicy Tuna Roll,4.74,2,9.48,Poor,Rainy,Debit Card
228,Amelia,Gonzalez,Female,Barrow-in-Furness,2022-06-12,13:18,Eat-in,Nigiri,Shrimp,5.47,5,27.35,Excellent,Windy,Credit Card
229,Charlotte,Moore,Female,Manchester,2022-05-14,11:54,Eat-in,Sashimi,Octopus,6.95,4,27.8,Excellent,Rainy,Cash
230,Ava,Taylor,Female,Blackpool,2022-01-01,14:13,Takeaway,Sashimi,Mackerel Sashimi,3.63,1,3.63,Excellent,Sunny,Credit Card
231,Benjamin,Taylor,Female,Lancaster,2022-12-12,18:57,Eat-in,Street food,Karaage,3.87,2,7.74,Excellent,Rainy,Credit Card
232,Isabella,Wilson,Female,Barrow-in-Furness,2021-01-10,18:29,Eat-in,Street food,Okonomiyaki,3.02,2,6.04,Excellent,Rainy,Credit Card
233,Charlotte,Garcia,Male,Bury,2020-04-24,18:13,Eat-in,Street food,Okonomiyaki,1.93,1,1.93,Excellent,Windy,Debit Card
234,Henry,Johnson,Female,Lancaster,2023-11-27,11:44,Eat-in,Temaki,Salmon Avocado,5.19,4,20.76,Good,Sunny,Debit Card
235,Emma,Hernandez,Female,Preston,2023-05-20,15:08,Eat-in,Nigiri,Yellowtail,4.47,3,13.41,Excellent,Sunny,Cash
236,Charlotte,Martinez,Male,Burnley,2022-07-10,13:35,Eat-in,Sashimi,Sea Urchin Sashimi,4.92,2,9.84,Excellent,Windy,Mobile Payment
237,Alexander,Taylor,Female,Preston,2023-02-24,15:57,Eat-in,Sashimi,Yellowtail Sashimi,6.91,3,20.73,Excellent,Sunny,Cash
238,Olivia,Hernandez,Female,Manchester,2022-12-04,12:48,Takeaway,Nigiri,Mackerel,4.65,2,9.3,Excellent,Rainy,Mobile Payment
239,Harper,Williams,Female,Bolton,2021-07-13,18:17,Takeaway,Ramen,Beef Ramen,10.8,2,21.6,Excellent,Windy,Cash
240,Mia,Brown,Female,Salford,2022-10-22,14:39,Eat-in,Maki,Dragon Roll,5.95,2,11.9,Excellent,Sunny,Debit Card
241,Elijah,Johnson,Female,Manchester,2022-12-28,15:49,Eat-in,Ramen,Vegetarian Ramen,11.87,3,35.61,Excellent,Windy,Debit Card
242,Benjamin,Davis,Female,Manchester,2023-07-05,16:35,Takeaway,Street food,Takoyaki,3.75,2,7.5,Excellent,Sunny,Credit Card
243,Mia,Williams,Female,Bolton,2021-05-02,14:35,Eat-in,Temaki,Spicy Salmon,3.32,4,13.28,Good,Sunny,Debit Card
244,Elijah,Lopez,Female,Oldham,2023-01-04,14:02,Eat-in,Nigiri,Mackerel,5.17,5,25.85,Good,Rainy,Credit Card
245,Elijah,Lopez,Female,Lancaster,2023-08-11,14:39,Eat-in,Ramen,Seafood Ramen,10.3,1,10.3,Excellent,Windy,Cash
246,Oliver,Hernandez,Female,Bolton,2023-01-29,13:08,Takeaway,Ramen,Curry Ramen,6.64,5,33.2,Excellent,Sunny,Debit Card
247,Charlotte,Thomas,Male,Burnley,2023-02-25,14:59,Eat-in,Ramen,Seafood Ramen,10.63,4,42.52,Excellent,Sunny,Credit Card
248,Lucas,Smith,Female,Lancaster,2023-07-27,15:59,Eat-in,Sashimi,Sea Urchin Sashimi,3.69,2,7.38,Excellent,Windy,Debit Card
249,Jack,Moore,Male,Bury,2024-12-25,13:25,Takeaway,Maki,Uramaki,3.03,4,12.12,Good,Rainy,Credit Card
250,Ethan,Lopez,Female,Rochdale,2023-04-07,15:18,Eat-in,Ramen,Miso Ramen,10.26,2,20.52,Excellent,Windy,Credit Card
251,Isabella,Gonzalez,Female,Salford,2023-11-23,14:47,Takeaway,Street food,Karaage,4.47,1,4.47,Excellent,Sunny,Cash
252,Olivia,Miller,Female,Blackpool,2024-11-09,13:03,Eat-in,Maki,Futomaki,4.66,3,13.98,Good,Sunny,Debit Card
253,Ethan,Davis,Female,Rochdale,2022-09-26,16:44,Eat-in,Ramen,Shoyu Ramen,8.29,4,33.16,Poor,Rainy,Credit Card
254,Ethan,Johnson,Female,Barrow-in-Furness,2021-08-27,13:40,Eat-in,Ramen,Shio Ramen,9.53,5,47.65,Excellent,Windy,Cash
255,Elijah,Garcia,Male,Preston,2021-03-24,14:24,Eat-in,Maki,California Roll,3.02,5,15.1,Good,Sunny,Credit Card
256,Sophia,Johnson,Female,Bolton,2023-11-20,16:19,Eat-in,Street food,Okonomiyaki,1.76,3,5.28,Excellent,Rainy,Credit Card
257,Mason,Garcia,Female,Rochdale,2022-06-08,17:42,Eat-in,Maki,Futomaki,6.3,5,31.5,Excellent,Rainy,Debit Card
258,Emma,Brown,Female,Oldham,2021-11-20,17:15,Takeaway,Ramen,Beef Ramen,8.29,1,8.29,Excellent,Sunny,Credit Card
259,Mason,Gonzalez,Female,Rochdale,2022-01-10,17:12,Eat-in,Nigiri,Sweet Egg,2.67,5,13.35,Excellent,Windy,Credit Card
260,Charlotte,Anderson,Male,Burnley,2022-12-29,18:49,Eat-in,Nigiri,Scallop,2.62,4,10.48,Good,Sunny,Cash
261,Mia,Martinez,Female,Salford,2023-05-14,14:40,Eat-in,Maki,Hoso Maki,5.19,5,25.95,Excellent,Windy,Cash
262,Alexander,Johnson,Female,Preston,2022-09-04,13:43,Eat-in,Nigiri,Salmon,5.71,4,22.84,Excellent,Windy,Credit Card
263,Ethan,Davis,Female,Bury,2023-09-10,18:09,Eat-in,Ramen,Seafood Ramen,11.74,1,11.74,Excellent,Sunny,Cash
264,Emma,Martin,Female,Rochdale,2022-02-10,13:47,Takeaway,Maki,Futomaki,6.12,5,30.6,Excellent,Sunny,Debit Card
265,Harper,Miller,Female,Manchester,2023-01-28,16:35,Eat-in,Street food,Takoyaki,3.85,3,11.55,Excellent,Windy,Credit Card
266,Jack,Gonzalez,Female,Manchester,2021-05-20,12:12,Eat-in,Temaki,Salmon Avocado,5.64,5,28.2,Excellent,Sunny,Debit Card
267,Benjamin,Garcia,Female,Burnley,2023-12-24,15:17,Takeaway,Sashimi,Scallop Sashimi,4.33,4,17.32,Excellent,Sunny,Credit Card
268,Ethan,Brown,Female,Salford,2020-05-28,16:57,Eat-in,Maki,Spicy Tuna Roll,5.01,1,5.01,Good,Rainy,Debit Card
269,Alexander,Martin,Female,Salford,2021-01-18,13:57,Takeaway,Temaki,Shrimp Tempura,3.59,4,14.36,Excellent,Windy,Debit Card
270,Evelyn,Jones,Female,Rochdale,2020-06-17,11:15,Takeaway,Street food,Korokke,4.15,2,8.3,Excellent,Sunny,Mobile Payment
271,Sophia,Taylor,Male,Lancaster,2021-08-08,12:23,Eat-in,Ramen,Tonkotsu Ramen,11.45,3,34.35,Excellent,Rainy,Debit Card
272,Olivia,Lopez,Female,Rochdale,2023-05-27,15:37,Eat-in,Sashimi,Octopus,4.51,5,22.55,Good,Rainy,Credit Card
273,James,Davis,Female,Bolton,2023-06-16,16:56,Eat-in,Street food,Onigiri,3.04,2,6.08,Excellent,Windy,Credit Card
274,Mia,Garcia,Female,Preston,2023-07-26,14:07,Eat-in,Temaki,Eel Cucumber,5.36,4,21.44,Excellent,Sunny,Credit Card
275,Mia,Jones,Female,Lancaster,2024-03-02,13:59,Eat-in,Temaki,Crab Stick,5.25,1,5.25,Good,Windy,Debit Card
276,Ava,Miller,Female,Oldham,2024-03-08,16:38,Eat-in,Street food,Onigiri,2.14,5,10.7,Excellent,Windy,Credit Card
277,Elijah,Lee,Female,Burnley,2022-03-04,11:33,Takeaway,Street food,Korokke,4.39,5,21.95,Excellent,Sunny,Debit Card
278,Olivia,Jackson,Female,Preston,2020-11-05,17:34,Takeaway,Ramen,Seafood Ramen,9.13,3,27.39,Good,Windy,Credit Card
279,Lucas,Wilson,Female,Salford,2020-03-09,14:14,Takeaway,Nigiri,Salmon,5.51,4,22.04,Excellent,Sunny,Debit Card
280,Emma,Martin,Female,Rochdale,2020-11-07,15:20,Eat-in,Nigiri,Salmon,4.61,3,13.83,Excellent,Sunny,Credit Card
281,Henry,Martinez,Male,Bury,2023-07-18,16:30,Eat-in,Street food,Okonomiyaki,2.39,3,7.17,Excellent,Windy,Credit Card
282,Sophia,Brown,Female,Oldham,2023-03-04,13:25,Takeaway,Street food,Korokke,3.9,1,3.9,Excellent,Rainy,Cash
283,Ava,Jones,Female,Salford,2022-02-09,13:05,Eat-in,Ramen,Shio Ramen,11.91,5,59.55,Good,Sunny,Mobile Payment
284,Olivia,Garcia,Female,Oldham,2020-11-30,16:18,Eat-in,Street food,Okonomiyaki,3.94,5,19.7,Excellent,Sunny,Credit Card
285,Emma,Garcia,Female,Barrow-in-Furness,2023-06-22,14:37,Eat-in,Nigiri,Crab,2.27,1,2.27,Excellent,Windy,Credit Card
286,Alexander,Gonzalez,Female,Barrow-in-Furness,2021-04-15,17:36,Eat-in,Sashimi,Yellowtail Sashimi,3.43,1,3.43,Excellent,Sunny,Cash
287,Mason,Martinez,Male,Salford,2022-08-31,14:30,Takeaway,Maki,Cucumber Roll,4.34,4,17.36,Good,Rainy,Credit Card
288,Harper,Williams,Female,Burnley,2023-04-26,14:22,Eat-in,Nigiri,Crab,3.05,3,9.15,Excellent,Windy,Debit Card
289,Ava,Jackson,Male,Oldham,2022-04-29,15:11,Takeaway,Ramen,Cold Ramen,7.14,2,14.28,Excellent,Sunny,Credit Card
290,Amelia,Miller,Male,Salford,2022-02-04,17:43,Takeaway,Temaki,Shrimp Tempura,6.06,5,30.3,Poor,Rainy,Credit Card
291,Jack,Taylor,Male,Salford,2024-08-06,18:58,Eat-in,Temaki,California Roll,5.31,1,5.31,Excellent,Sunny,Mobile Payment
292,Olivia,Moore,Female,Manchester,2023-08-04,15:29,Eat-in,Nigiri,Tuna,2.84,5,14.2,Excellent,Sunny,Debit Card
293,Mia,Jackson,Female,Barrow-in-Furness,2022-10-11,14:31,Eat-in,Temaki,Vegetable,4.49,4,17.96,Excellent,Sunny,Cash
294,Alexander,Davis,Male,Barrow-in-Furness,2023-09-14,16:12,Eat-in,Ramen,Miso Ramen,10.83,2,21.66,Excellent,Sunny,Debit Card
295,Mason,Jackson,Female,Oldham,2022-09-28,15:25,Eat-in,Sashimi,Tuna Sashimi,6.26,4,25.04,Good,Sunny,Debit Card
296,Harper,Gonzalez,Female,Rochdale,2024-05-12,11:07,Eat-in,Ramen,Vegetable Ramen,7.19,5,35.95,Good,Sunny,Mobile Payment
297,Evelyn,Gonzalez,Female,Rochdale,2022-12-15,17:24,Eat-in,Temaki,Shrimp Tempura,3.58,2,7.16,Good,Rainy,Credit Card
298,Henry,Martin,Female,Preston,2020-06-08,14:41,Eat-in,Maki,Dragon Roll,4.08,4,16.32,Good,Rainy,Debit Card
299,Mason,Thomas,Female,Blackpool,2024-03-24,13:16,Takeaway,Ramen,Chicken Ramen,7.26,4,29.04,Excellent,Sunny,Debit Card
300,Ethan,Johnson,Female,Bury,2022-02-04,13:09,Eat-in,Temaki,Salmon Avocado,3.99,3,11.97,Excellent,Sunny,Credit Card
301,Mia,Smith,Female,Bolton,2024-06-28,14:55,Eat-in,Maki,California Roll,3.04,5,15.2,Excellent,Sunny,Debit Card
302,Alexander,Anderson,Female,Manchester,2022-06-16,14:51,Eat-in,Maki,Uramaki,3.54,3,10.62,Excellent,Sunny,Debit Card
303,Sophia,Gonzalez,Female,Rochdale,2020-08-31,16:19,Eat-in,Temaki,Vegetable,5.39,1,5.39,Excellent,Sunny,Debit Card
304,Benjamin,Wilson,Female,Manchester,2022-07-08,13:27,Eat-in,Street food,Yakitori,4.68,3,14.04,Excellent,Windy,Debit Card
305,Benjamin,Miller,Male,Blackpool,2021-02-21,14:28,Eat-in,Street food,Gyoza,2.62,2,5.24,Excellent,Sunny,Cash
306,Isabella,Hernandez,Female,Oldham,2023-04-03,13:31,Eat-in,Temaki,Salmon Avocado,6.2,3,18.6,Excellent,Windy,Credit Card
307,Sophia,Johnson,Female,Bury,2020-08-06,13:53,Eat-in,Temaki,Spicy Salmon,3.49,2,6.98,Excellent,Rainy,Credit Card
308,Olivia,Miller,Female,Preston,2022-04-16,14:19,Takeaway,Sashimi,Scallop Sashimi,3.17,5,15.85,Excellent,Sunny,Debit Card
309,Charlotte,Gonzalez,Male,Manchester,2021-02-08,15:20,Eat-in,Maki,California Roll,4.08,2,8.16,Excellent,Sunny,Debit Card
310,Lucas,Lee,Female,Preston,2021-08-03,15:21,Takeaway,Ramen,Shoyu Ramen,8.13,2,16.26,Good,Windy,Cash
311,Amelia,Lopez,Male,Manchester,2023-08-24,13:44,Eat-in,Ramen,Miso Ramen,11.39,4,45.56,Good,Sunny,Credit Card
312,Lucas,Miller,Female,Rochdale,2022-12-15,13:53,Eat-in,Street food,Karaage,3.36,4,13.44,Excellent,Sunny,Credit Card
313,Emma,Moore,Female,Blackpool,2024-10-28,14:39,Eat-in,Ramen,Shoyu Ramen,11.8,4,47.2,Excellent,Windy,Debit Card
314,Sophia,Lee,Female,Bury,2023-02-04,14:04,Eat-in,Sashimi,Salmon Sashimi,3.13,1,3.13,Excellent,Sunny,Credit Card
315,James,Taylor,Female,Salford,2022-06-08,15:04,Eat-in,Sashimi,Scallop Sashimi,6.71,1,6.71,Excellent,Windy,Credit Card
316,Benjamin,Gonzalez,Male,Lancaster,2023-05-17,11:04,Takeaway,Nigiri,Sweet Egg,5.84,1,5.84,Excellent,Sunny,Credit Card
317,Charlotte,Moore,Female,Salford,2023-03-18,15:26,Eat-in,Ramen,Seafood Ramen,10.05,4,40.2,Good,Sunny,Cash
318,James,Moore,Female,Blackpool,2022-10-15,17:57,Eat-in,Maki,Rainbow Roll,4.15,4,16.6,Good,Sunny,Credit Card
319,Ethan,Miller,Female,Rochdale,2024-05-12,18:28,Takeaway,Nigiri,Crab,5.93,5,29.65,Excellent,Sunny,Debit Card
320,Emma,Hernandez,Male,Burnley,2024-01-25,16:44,Takeaway,Street food,Okonomiyaki,3.5,5,17.5,Excellent,Sunny,Credit Card
321,Sophia,Martinez,Female,Salford,2021-05-26,13:36,Eat-in,Sashimi,Sea Urchin Sashimi,5.89,4,23.56,Excellent,Rainy,Debit Card
322,Alexander,Brown,Female,Barrow-in-Furness,2020-10-13,12:03,Takeaway,Maki,Futomaki,5.77,4,23.08,Poor,Sunny,Debit Card
323,Henry,Smith,Female,Manchester,2022-05-17,11:34,Eat-in,Maki,California Roll,3.38,1,3.38,Good,Rainy,Mobile Payment
324,Henry,Martin,Female,Burnley,2022-07-05,13:05,Eat-in,Ramen,Shoyu Ramen,8.4,1,8.4,Excellent,Sunny,Debit Card
325,Sophia,Taylor,Female,Oldham,2022-10-07,14:47,Eat-in,Sashimi,Tuna Sashimi,6.11,3,18.33,Good,Sunny,Cash
326,Benjamin,Anderson,Female,Burnley,2022-10-21,11:19,Eat-in,Maki,Dragon Roll,6.46,4,25.84,Good,Sunny,Mobile Payment
327,Amelia,Miller,Female,Blackpool,2023-02-04,15:15,Takeaway,Sashimi,Crab Sashimi,6.28,1,6.28,Excellent,Rainy,Credit Card
328,Lucas,Smith,Female,Rochdale,2021-09-17,16:35,Eat-in,Ramen,Vegetable Ramen,10.17,1,10.17,Excellent,Rainy,Credit Card
329,Harper,Garcia,Female,Burnley,2023-10-09,11:41,Takeaway,Nigiri,Eel,3.09,3,9.27,Good,Sunny,Debit Card
330,James,Davis,Male,Rochdale,2024-02-11,14:38,Eat-in,Sashimi,Salmon Sashimi,6.87,5,34.35,Poor,Sunny,Credit Card
331,Mason,Hernandez,Female,Bury,2023-01-12,15:22,Eat-in,Sashimi,Smelt Roe,6.91,3,20.73,Good,Windy,Debit Card
332,Emma,Jackson,Male,Burnley,2021-07-22,13:46,Eat-in,Ramen,Seafood Ramen,9.75,2,19.5,Excellent,Sunny,Credit Card
333,Evelyn,Lee,Female,Rochdale,2021-11-05,15:43,Takeaway,Sashimi,Octopus,5.82,5,29.1,Poor,Sunny,Mobile Payment
334,Sophia,Martin,Male,Bolton,2020-09-24,12:20,Takeaway,Sashimi,Sea Urchin Sashimi,6.06,4,24.24,Poor,Sunny,Debit Card
335,Harper,Jones,Female,Preston,2021-01-25,18:39,Eat-in,Street food,Korokke,3.59,2,7.18,Good,Sunny,Debit Card
336,Lucas,Jones,Female,Salford,2022-11-12,13:24,Eat-in,Sashimi,Salmon Sashimi,3.91,4,15.64,Good,Sunny,Credit Card
337,Benjamin,Davis,Female,Burnley,2023-02-06,17:28,Takeaway,Temaki,Shrimp Tempura,6.47,2,12.94,Excellent,Windy,Debit Card
338,James,Lopez,Female,Salford,2023-09-21,17:50,Eat-in,Nigiri,Shrimp,5.31,1,5.31,Good,Sunny,Credit Card
339,Olivia,Jackson,Female,Manchester,2024-04-10,14:56,Eat-in,Maki,Uramaki,4.19,5,20.95,Poor,Windy,Mobile Payment
340,Elijah,Thomas,Female,Rochdale,2021-10-31,17:34,Eat-in,Temaki,Salmon Avocado,3.1,4,12.4,Excellent,Windy,Credit Card
341,Elijah,Williams,Female,Manchester,2024-03-23,15:05,Eat-in,Temaki,Shrimp Tempura,3.34,4,13.36,Good,Rainy,Debit Card
342,Mia,Wilson,Female,Lancaster,2023-06-19,16:55,Eat-in,Sashimi,Salmon Sashimi,5.85,4,23.4,Excellent,Windy,Mobile Payment
343,Evelyn,Garcia,Female,Blackpool,2024-01-20,16:00,Eat-in,Temaki,Crab Stick,3.02,4,12.08,Excellent,Sunny,Credit Card
344,Benjamin,Thomas,Female,Salford,2020-09-09,15:35,Takeaway,Sashimi,Tuna Sashimi,3.59,3,10.77,Excellent,Rainy,Debit Card
345,Henry,Hernandez,Female,Preston,2020-07-06,13:18,Eat-in,Ramen,Curry Ramen,9.43,5,47.15,Excellent,Sunny,Credit Card
346,Olivia,Williams,Female,Bolton,2022-07-27,12:27,Takeaway,Nigiri,Salmon,2.54,3,7.62,Excellent,Sunny,Credit Card
347,Charlotte,Lee,Female,Salford,2023-11-17,18:30,Eat-in,Street food,Miso Soup,4.95,3,14.85,Excellent,Rainy,Credit Card
348,Alexander,Lee,Female,Blackpool,2023-08-17,15:31,Eat-in,Sashimi,Sweet Egg Sashimi,3.93,3,11.79,Poor,Sunny,Cash
349,Isabella,Miller,Male,Bury,2022-06-12,14:40,Eat-in,Ramen,Tonkotsu Ramen,7.69,1,7.69,Excellent,Sunny,Credit Card
350,Emma,Brown,Female,Bolton,2022-10-20,18:53,Eat-in,Maki,Rainbow Roll,6.19,4,24.76,Poor,Windy,Debit Card
351,Lucas,Jones,Female,Rochdale,2024-08-26,16:59,Eat-in,Street food,Karaage,4.04,3,12.12,Excellent,Sunny,Credit Card
352,Jack,Gonzalez,Female,Blackpool,2022-01-11,18:40,Eat-in,Sashimi,Mackerel Sashimi,4.56,5,22.8,Excellent,Windy,Credit Card
353,Jack,Johnson,Female,Preston,2022-04-12,14:19,Eat-in,Maki,Hoso Maki,4.0,1,4.0,Good,Rainy,Credit Card
354,Emma,Taylor,Male,Blackpool,2021-08-24,16:19,Takeaway,Sashimi,Squid Sashimi,3.39,5,16.95,Good,Sunny,Debit Card
355,Elijah,Wilson,Female,Rochdale,2021-05-30,11:54,Eat-in,Nigiri,Eel,5.56,1,5.56,Excellent,Windy,Credit Card
356,Alexander,Hernandez,Female,Burnley,2022-04-10,13:20,Takeaway,Ramen,Miso Ramen,6.9,3,20.7,Excellent,Rainy,Credit Card
357,Isabella,Miller,Female,Rochdale,2022-03-31,15:18,Eat-in,Sashimi,Tuna Sashimi,5.45,3,16.35,Excellent,Sunny,Cash
358,Olivia,Brown,Female,Preston,2022-03-23,15:37,Eat-in,Ramen,Curry Ramen,9.7,3,29.1,Excellent,Sunny,Debit Card
359,Ethan,Williams,Male,Oldham,2023-02-27,16:44,Eat-in,Temaki,Salmon Avocado,5.58,4,22.32,Excellent,Rainy,Cash
360,Henry,Martinez,Male,Bury,2021-11-11,16:56,Eat-in,Temaki,Spicy Tuna,4.9,3,14.7,Excellent,Rainy,Credit Card
361,Oliver,Lee,Female,Rochdale,2021-12-26,12:35,Eat-in,Maki,California Roll,4.1,4,16.4,Excellent,Sunny,Cash
362,Lucas,Wilson,Female,Burnley,2023-10-14,16:27,Eat-in,Maki,California Roll,3.44,1,3.44,Good,Windy,Debit Card
363,Isabella,Martin,Female,Bolton,2023-08-06,13:25,Eat-in,Nigiri,Crab,4.39,4,17.56,Excellent,Windy,Cash
364,Charlotte,Jones,Male,Manchester,2023-03-22,13:34,Eat-in,Street food,Okonomiyaki,2.18,3,6.54,Excellent,Windy,Debit Card
365,Benjamin,Gonzalez,Male,Salford,2020-09-13,16:54,Eat-in,Maki,Philadelphia Roll,6.37,1,6.37,Good,Rainy,Credit Card
366,Evelyn,Smith,Female,Salford,2022-06-23,14:24,Eat-in,Sashimi,Scallop Sashimi,4.9,2,9.8,Excellent,Rainy,Credit Card
367,Benjamin,Jones,Female,Manchester,2021-01-03,15:09,Eat-in,Temaki,Shrimp Tempura,6.9,2,13.8,Excellent,Windy,Credit Card
368,Elijah,Lee,Male,Salford,2021-09-14,14:28,Eat-in,Sashimi,Salmon Sashimi,5.42,5,27.1,Excellent,Windy,Debit Card
369,Harper,Anderson,Male,Salford,2022-01-19,14:23,Eat-in,Temaki,Tuna Avocado,3.32,5,16.6,Poor,Rainy,Debit Card
370,Elijah,Moore,Female,Salford,2020-08-21,15:42,Eat-in,Ramen,Vegetarian Ramen,9.48,5,47.4,Excellent,Sunny,Debit Card
371,Lucas,Thomas,Female,Oldham,2023-06-14,14:51,Eat-in,Sashimi,Tuna Sashimi,6.69,3,20.07,Good,Sunny,Cash
